M,K,N,Command,Instructions,L1 Cache Misses,L2 Cache Misses,L3 Cache Misses,Elapsed Time
32,256,256,pool_blis,78102929,2028238,1902735,114531,0.088582151
32,256,256,pthread_blis,68646335,162073,65347,25419,0.023366511
32,256,256,para_blis,131847232,305065,98681,196490,0.043210681
32,256,275,blis,9349588,26197,10331,<not,0.003862648
32,256,275,pool_blis,81966811,2132634,1977743,139733,0.091997219
32,256,275,pthread_blis,73660752,174320,67726,42554,0.025238617
32,256,275,para_blis,141271054,287611,104807,200729,0.044929890
32,256,300,blis,10097872,27584,10594,13684,0.004107269
32,256,300,pool_blis,80114309,2257635,2098581,140404,0.097653500
32,256,300,pthread_blis,79645794,185314,69399,44391,0.026430975
32,256,300,para_blis,161998608,308966,103100,215178,0.048554600
32,256,350,blis,11570075,30806,10826,19356,0.004705032
32,256,350,pool_blis,101513356,2676679,2500926,147490,0.117398316
32,256,350,pthread_blis,91424619,211535,80511,125939,0.031218767
32,256,350,para_blis,137680988,222552,20865,47373,0.051428741
32,256,400,blis,13050010,33552,11667,22744,0.004966504
32,256,400,pool_blis,115281269,3120721,2902669,234536,0.136062928
32,256,400,pthread_blis,103263405,235523,87962,72424,0.035202490
32,256,400,para_blis,156275627,229957,14778,12990,0.056065360
32,275,32,blis,2113221,9725,6214,<not,0.001528484
32,275,32,pool_blis,18558342,499808,478351,13616,0.021793958
32,275,32,pthread_blis,15789342,53470,29160,7816,0.006718440
32,275,32,para_blis,24697123,37950,5334,1692,0.009667978
32,275,64,blis,3145255,11851,6758,<not,0.001743807
32,275,64,pool_blis,26184751,733813,699596,17450,0.032290336
32,275,64,pthread_blis,24046230,70403,35560,5767,0.009402505
32,275,64,para_blis,36928496,54733,5008,747,0.013745855
32,275,100,blis,4363375,14872,7700,<not,0.002245066
32,275,100,pool_blis,37268212,1037396,977854,65854,0.045465756
32,275,100,pthread_blis,33787433,92418,42079,15511,0.012502751
32,275,100,para_blis,50876303,73819,5333,777,0.018505737
32,275,128,blis,5209935,16771,7901,<not,0.002550596
32,275,128,pool_blis,43394780,1240381,1179280,64156,0.054119506
32,275,128,pthread_blis,40556342,103589,46052,10588,0.014839357
32,275,128,para_blis,60463586,88341,5106,896,0.022440995
32,275,150,blis,5943733,18336,8290,<not,0.002847385
32,275,150,pool_blis,48966802,1272529,1188629,79764,0.055162502
32,275,150,pthread_blis,46424817,116908,49081,28949,0.016405118
32,275,150,para_blis,69685139,101688,5319,911,0.025721654
32,275,170,blis,6628160,19420,8636,<not,0.002915924
32,275,170,pool_blis,57515920,1539932,1463200,49849,0.066559686
32,275,170,pthread_blis,51899043,127758,53014,10026,0.018064235
32,275,170,para_blis,77327424,111047,4779,822,0.028059887
32,275,200,blis,7532651,21226,9396,<not,0.003190009
32,275,200,pool_blis,68059449,1761031,1665111,59516,0.076375027
32,275,200,pthread_blis,59129938,140577,57588,21743,0.020386689
32,275,200,para_blis,88898813,126856,6143,291,0.032224503
32,275,220,blis,8234719,23168,9935,<not,0.003523502
32,275,220,pool_blis,74232547,1881952,1743182,102391,0.080903581
32,275,220,pthread_blis,64743262,154116,60363,34502,0.022454747
32,275,220,para_blis,96328562,137603,6024,277,0.034875156
32,275,256,blis,9338785,25690,10400,<not,0.003843365
32,275,256,pool_blis,84037738,2255979,2125059,170456,0.098668439
32,275,256,pthread_blis,73575992,169538,67493,42335,0.025272849
32,275,256,para_blis,110095794,156427,5992,982,0.040506991
32,275,275,blis,10011407,27405,11441,37725,0.004226435
32,275,275,pool_blis,85249558,2388098,2252015,176227,0.104573262
32,275,275,pthread_blis,78957748,181083,70827,40640,0.032498024
32,275,275,para_blis,148707744,261754,95387,195604,0.056870746
32,275,300,blis,10814240,28728,11897,16773,0.004439868
32,275,300,pool_blis,97753494,2569044,2392845,182025,0.111379446
32,275,300,pthread_blis,85380712,194474,75065,31435,0.028630043
32,275,300,para_blis,170729455,318960,104058,216125,0.052008300
32,275,350,blis,12393816,32769,12947,40969,0.004936924
32,275,350,pool_blis,103815900,2741273,2556048,143024,0.118538519
32,275,350,pthread_blis,98016137,219973,84801,56549,0.033420441
32,275,350,para_blis,146639843,240861,23401,59501,0.055391514
32,275,400,blis,13981909,35395,13291,22530,0.005316808
32,275,400,pool_blis,123986742,2734700,2556034,208666,0.129092932
32,275,400,pthread_blis,110721239,245624,90134,96525,0.038042738
32,275,400,para_blis,166784802,253394,6111,30975,0.060984140
32,300,32,blis,2278377,10253,6357,<not,0.001509556
32,300,32,pool_blis,19196172,549564,530354,8217,0.023730171
32,300,32,pthread_blis,17110416,58013,28656,517,0.007049704
32,300,32,para_blis,26921019,40840,5022,795,0.010236340
32,300,64,blis,3402766,12571,6939,<not,0.001910033
32,300,64,pool_blis,29753421,828024,775998,22529,0.035438894
32,300,64,pthread_blis,26105246,76971,35763,5426,0.010186004
32,300,64,para_blis,40264391,59346,5053,873,0.014769468
32,300,100,blis,4729574,16093,7986,<not,0.002240527
32,300,100,pool_blis,40461197,944992,881138,46289,0.044110840
32,300,100,pthread_blis,36716939,101140,43632,5035,0.013080943
32,300,100,para_blis,51836605,80130,5278,921,0.021139979
32,300,128,blis,5651955,17997,8560,<not,0.002614799
32,300,128,pool_blis,48397434,1352405,1270919,68822,0.058622328
32,300,128,pthread_blis,44092126,114632,47650,10151,0.015335949
32,300,128,para_blis,66805099,97520,5112,801,0.024333408
32,300,150,blis,6451144,19837,8856,<not,0.002848067
32,300,150,pool_blis,55561552,1512291,1433710,81433,0.065376330
32,300,150,pthread_blis,50483535,129468,50569,10924,0.017606272
32,300,150,para_blis,75942362,109319,5371,1152,0.027934390
32,300,170,blis,7196740,21519,9655,<not,0.003064815
32,300,170,pool_blis,64615988,1655597,1562529,68135,0.072412117
32,300,170,pthread_blis,56446347,140679,56027,21799,0.019411984
32,300,170,para_blis,84207463,120739,6168,212,0.030850622
32,300,200,blis,8182391,23687,10209,<not,0.003290360
32,300,200,pool_blis,71235155,1973617,1868795,114328,0.085332933
32,300,200,pthread_blis,64327666,156109,59614,23709,0.021981039
32,300,200,para_blis,96977324,138194,5977,274,0.035166870
32,300,220,blis,8946583,25421,11061,<not,0.003602241
32,300,220,pool_blis,78422113,2123489,1980454,134115,0.091046871
32,300,220,pthread_blis,70441408,169892,64398,46499,0.023945016
32,300,220,para_blis,105120131,149620,6000,1120,0.038493745
32,300,256,blis,10149608,27825,11055,0,0.003968421
32,300,256,pool_blis,83803769,2383721,2224352,180024,0.103623339
32,300,256,pthread_blis,80064719,187360,70665,36346,0.027147093
32,300,256,para_blis,120175849,170465,6052,1175,0.043704580
32,300,275,blis,10882199,29641,12236,41738,0.004309026
32,300,275,pool_blis,95082477,2502253,2339874,198329,0.109458167
32,300,275,pthread_blis,85924243,201198,72858,68447,0.028392227
32,300,275,para_blis,129677212,181073,6252,4645,0.046118051
32,300,300,blis,11756882,31366,12379,21935,0.004503569
32,300,300,pool_blis,103072308,2760084,2581701,215764,0.119732716
32,300,300,pthread_blis,92923663,216021,77801,40791,0.031944316
32,300,300,para_blis,173879172,323650,103416,212925,0.055946604
32,300,350,blis,13477684,35171,12776,24397,0.005066422
32,300,350,pool_blis,110953455,3064533,2868536,217977,0.133302577
32,300,350,pthread_blis,106689328,244253,88096,110159,0.036813043
32,300,350,para_blis,197652210,382239,37372,235538,0.064441515
32,300,400,blis,15208073,39692,14998,47301,0.005663314
32,300,400,pool_blis,133076328,3629411,3411452,259744,0.158053487
32,300,400,pthread_blis,120532921,272913,94364,103066,0.041179028
32,300,400,para_blis,182012002,286872,23159,43484,0.067649548
32,350,32,blis,2608762,11249,6740,<not,0.001540759
32,350,32,pool_blis,22405210,623924,600135,14658,0.027262028
32,350,32,pthread_blis,19753320,64560,30673,654,0.007378578
32,350,32,para_blis,31368787,47025,5045,809,0.011783384
32,350,64,blis,3917676,13800,7192,<not,0.002099389
32,350,64,pool_blis,34291099,945991,884638,33742,0.040616778
32,350,64,pthread_blis,30225441,85590,37643,6571,0.010799606
32,350,64,para_blis,48215482,68528,5065,857,0.017486233
32,350,100,blis,5461844,17378,8173,<not,0.002511237
32,350,100,pool_blis,46888900,1299671,1230736,83681,0.056842186
32,350,100,pthread_blis,42573086,111927,47646,20364,0.014982699
32,350,100,para_blis,64168198,94444,5346,770,0.023490835
32,350,128,blis,6536112,19610,9036,<not,0.002805525
32,350,128,pool_blis,58165986,1573577,1500198,93976,0.068981946
32,350,128,pthread_blis,51165882,127298,53039,15568,0.017278242
32,350,128,para_blis,77815467,112833,5193,926,0.028548604
32,350,150,blis,7466000,21755,9828,<not,0.003113721
32,350,150,pool_blis,66927912,1822248,1709692,122396,0.079145206
32,350,150,pthread_blis,58602522,143242,58125,25998,0.019349647
32,350,150,para_blis,89106352,127841,6079,258,0.032482019
32,350,170,blis,8333670,22935,10079,<not,0.003414694
32,350,170,pool_blis,74515298,1893642,1771327,103881,0.081854647
32,350,170,pthread_blis,65544468,156231,62451,42745,0.021939976
32,350,170,para_blis,98263852,140258,5994,1173,0.035785891
32,350,200,blis,9481017,25694,10912,<not,0.003886452
32,350,200,pool_blis,84912545,2213786,2085360,116898,0.096655901
32,350,200,pthread_blis,74723151,173321,68219,55119,0.024951915
32,350,200,para_blis,112919752,159978,6130,3765,0.040515241
32,350,220,blis,10370296,27951,11988,38899,0.004201925
32,350,220,pool_blis,86773627,2540157,2396366,214326,0.110306702
32,350,220,pthread_blis,81837475,189028,75959,57688,0.026735586
32,350,220,para_blis,122611631,173706,6116,1002,0.044017804
32,350,256,blis,11771302,30578,13132,42575,0.004486435
32,350,256,pool_blis,101745904,2742366,2562177,221977,0.119713525
32,350,256,pthread_blis,93044683,207770,80172,38812,0.030645388
32,350,256,para_blis,141835178,198532,6146,1114,0.051475339
32,350,275,blis,12623768,32165,12959,18103,0.004713239
32,350,275,pool_blis,110642540,2500204,2337739,212706,0.117642884
32,350,275,pthread_blis,99863944,223854,85391,51529,0.032862296
32,350,275,para_blis,149627715,210753,5946,1117,0.053818953
32,350,300,blis,13642092,34756,14430,42989,0.005340242
32,350,300,pool_blis,120073756,3175657,2974901,207486,0.135956701
32,350,300,pthread_blis,108010572,241497,91419,87941,0.036155871
32,350,300,para_blis,162686906,231744,6222,1161,0.058073320
32,350,350,blis,15645388,39055,15002,41418,0.005758107
32,350,350,pool_blis,140683304,3279137,3054155,197577,0.154273823
32,350,350,pthread_blis,121100124,273358,103101,91765,0.041127448
32,350,350,para_blis,224868222,423332,123547,257471,0.073501609
32,350,400,blis,17660455,43314,16004,40389,0.006628100
32,350,400,pool_blis,150507155,4097989,3823783,356117,0.179043146
32,350,400,pthread_blis,140158002,306010,112812,181999,0.046634560
32,350,400,para_blis,252497578,476329,131047,307498,0.083633545
32,400,32,blis,2939064,11864,6507,<not,0.002243133
32,400,32,pool_blis,25482302,728368,681479,10704,0.038109096
32,400,32,pthread_blis,22396327,71499,31707,4212,0.008835565
32,400,32,para_blis,35816577,53158,5079,892,0.013286182
32,400,64,blis,4432585,14957,7468,<not,0.002114443
32,400,64,pool_blis,35392109,1080076,1016780,46893,0.046518993
32,400,64,pthread_blis,34344638,94722,39945,3612,0.012152048
32,400,64,para_blis,53520924,77735,5206,950,0.019685457
32,400,100,blis,6194153,18879,8310,<not,0.002596126
32,400,100,pool_blis,55623632,1493262,1410260,35901,0.064788341
32,400,100,pthread_blis,48433850,124770,48385,12234,0.016141296
32,400,100,para_blis,73529732,107424,5308,926,0.026839775
32,400,128,blis,7419759,21208,9357,<not,0.003241741
32,400,128,pool_blis,66850979,1821064,1720836,103518,0.079444337
32,400,128,pthread_blis,58237796,141575,54570,21221,0.019743344
32,400,128,para_blis,89336752,125184,4992,1013,0.031268814
32,400,150,blis,8480041,23784,9777,<not,0.003424432
32,400,150,pool_blis,74545218,1929429,1802930,75396,0.083082846
32,400,150,pthread_blis,66718922,161310,60734,37641,0.022511141
32,400,150,para_blis,101020537,144171,6147,2253,0.036878523
32,400,170,blis,9470141,25789,10699,<not,0.003744758
32,400,170,pool_blis,83449150,2282781,2158621,159266,0.098918489
32,400,170,pthread_blis,74641291,175893,64807,27589,0.024784068
32,400,170,para_blis,112373753,159291,6024,1249,0.040605813
32,400,200,blis,10779688,28307,11544,12108,0.004177402
32,400,200,pool_blis,88472931,2511416,2372282,182816,0.110052141
32,400,200,pthread_blis,85117759,194684,68418,56056,0.028149293
32,400,200,para_blis,129048875,183637,6059,1345,0.046547902
32,400,220,blis,11794029,30188,12064,14898,0.004460059
32,400,220,pool_blis,104317538,2783712,2616351,172780,0.120063395
32,400,220,pthread_blis,93232386,213943,76740,124738,0.031034222
32,400,220,para_blis,141729858,197889,6028,1159,0.050286283
32,400,256,blis,13392982,33558,12524,20882,0.004905204
32,400,256,pool_blis,121254259,3200539,3007558,201614,0.139398119
32,400,256,pthread_blis,106023439,235130,81860,110010,0.034990131
32,400,256,para_blis,161116642,227155,6174,1160,0.058736249
32,400,275,blis,14365336,36284,14148,36808,0.005313883
32,400,275,pool_blis,128239300,3468229,3243332,229207,0.149856588
32,400,275,pthread_blis,113802786,252668,88083,86679,0.037133738
32,400,275,para_blis,170613969,240106,5664,1341,0.062086341
32,400,300,blis,15527272,38292,14593,27918,0.006885399
32,400,300,pool_blis,132890306,3628941,3371531,321338,0.173210803
32,400,300,pthread_blis,123099532,273253,92678,153198,0.041064125
32,400,300,para_blis,183606388,260390,6651,595,0.067488275
32,400,350,blis,17813170,42869,15412,19299,0.006710319
32,400,350,pool_blis,162116788,4253975,3980804,395901,0.184754720
32,400,350,pthread_blis,141385456,309939,104415,103986,0.046573049
32,400,350,para_blis,212370331,297881,6556,1196,0.076277954
32,400,400,blis,20112842,48570,16620,41675,0.007225131
32,400,400,pool_blis,180649277,4970005,4611607,504903,0.213675949
32,400,400,pthread_blis,159781087,345002,110742,200467,0.052970018
32,400,400,para_blis,284900503,517495,48613,212065,0.095389256
64,32,32,blis,611292,5240,5536,<not,0.001042071
64,32,32,pool_blis,3816222,94930,96188,4181,0.004593968
64,32,32,pthread_blis,3774237,20176,22278,<not,0.002532752
64,32,32,para_blis,4503541,9762,4572,<not,0.002306244
64,32,64,blis,764796,5788,5768,<not,0.000987792
64,32,64,pool_blis,5105527,113210,112434,2198,0.005576834
64,32,64,pthread_blis,4997304,23633,23765,3061,0.002789316
64,32,64,para_blis,5926786,11879,4705,1428,0.002963340
64,32,100,blis,949368,6493,5944,<not,0.001075610
64,32,100,pool_blis,6688156,146425,142622,2338,0.006652111
64,32,100,pthread_blis,6463861,28384,24972,6485,0.003077825
64,32,100,para_blis,7528040,14029,4750,<not,0.003335389
64,32,128,blis,1071863,6760,6043,<not,0.001069777
64,32,128,pool_blis,7780817,180617,172786,5686,0.008143345
64,32,128,pthread_blis,7439834,31723,25439,<not,0.003360834
64,32,128,para_blis,8773393,15902,4830,423,0.003667622
64,32,150,blis,1183884,7193,6110,<not,0.001278468
64,32,150,pool_blis,8743782,195532,186772,5981,0.008731716
64,32,150,pthread_blis,8328224,34972,26701,2726,0.003833831
64,32,150,para_blis,9751931,17173,4875,2598,0.004059913
64,32,170,blis,1286422,7378,5958,<not,0.001172927
64,32,170,pool_blis,9648632,219435,209926,9390,0.009835233
64,32,170,pthread_blis,9150096,37734,26737,3186,0.003858850
64,32,170,para_blis,10641496,18313,4991,1426,0.004410627
64,32,200,blis,1414829,7903,6173,<not,0.001266746
64,32,200,pool_blis,10807392,254923,244318,7133,0.011196388
64,32,200,pthread_blis,10181983,40412,28091,433,0.004590670
64,32,200,para_blis,11975788,20189,4820,427,0.004895032
64,32,220,blis,1521692,8283,6252,<not,0.001300061
64,32,220,pool_blis,11688111,262968,250790,7691,0.011503694
64,32,220,pthread_blis,11038679,43113,28895,1524,0.004993238
64,32,220,para_blis,12865367,21534,5131,1519,0.005164744
64,32,256,blis,1677806,8650,6144,<not,0.001393953
64,32,256,pool_blis,13038184,282874,265933,6993,0.012525653
64,32,256,pthread_blis,12310052,46474,27962,1413,0.004946644
64,32,256,para_blis,14466569,23653,4785,583,0.005595832
64,32,275,blis,1781341,8819,5966,<not,0.001345285
64,32,275,pool_blis,13702426,289684,269095,11700,0.013565816
64,32,275,pthread_blis,13138325,49006,30307,5226,0.005514607
64,32,275,para_blis,15311671,24837,4982,515,0.006036698
64,32,300,blis,1899352,9242,6009,<not,0.001430288
64,32,300,pool_blis,13018176,318103,295624,9390,0.014046608
64,32,300,pthread_blis,14082580,51393,30865,7531,0.005487735
64,32,300,para_blis,16423603,26635,5098,474,0.006424321
64,32,350,blis,2132363,9843,6345,<not,0.001406972
64,32,350,pool_blis,14728305,367011,343906,10595,0.015972781
64,32,350,pthread_blis,15946774,56442,30858,1260,0.006134701
64,32,350,para_blis,18647519,29191,5014,730,0.007476485
64,32,400,blis,2364049,10365,6459,<not,0.001503382
64,32,400,pool_blis,19596255,399039,369375,12176,0.017761802
64,32,400,pthread_blis,17800478,61403,32471,5178,0.006716238
64,32,400,para_blis,20871439,32489,4924,465,0.008082115
64,64,32,blis,936532,6667,5833,<not,0.001104332
64,64,32,pool_blis,6734064,177129,172667,3961,0.008167747
64,64,32,pthread_blis,6378261,29727,24729,<not,0.003035580
64,64,32,para_blis,8773978,15646,4779,597,0.003820069
64,64,64,blis,1229927,7498,5939,<not,0.001182390
64,64,64,pool_blis,9303720,240040,231584,7306,0.010745164
64,64,64,pthread_blis,8718661,36574,26669,6503,0.004264620
64,64,64,para_blis,27591952,73962,47410,23838,0.005783040
64,64,100,blis,1580579,8354,6243,<not,0.001241707
64,64,100,pool_blis,12289541,295650,280150,8409,0.013071257
64,64,100,pthread_blis,11515439,44642,28812,1904,0.004783248
64,64,100,para_blis,42009822,90810,60448,51315,0.008062965
64,64,128,blis,1814719,9047,6258,<not,0.001394008
64,64,128,pool_blis,14024934,358072,340761,7645,0.015538946
64,64,128,pthread_blis,13396903,49501,30046,2498,0.005396415
64,64,128,para_blis,47246631,117487,78104,70044,0.009772408
64,64,150,blis,2025440,9541,6310,<not,0.001413342
64,64,150,pool_blis,16063909,397336,375531,12570,0.017419266
64,64,150,pthread_blis,15085128,53672,30528,1835,0.005710888
64,64,150,para_blis,54489309,123642,85036,101865,0.011393145
64,64,170,blis,2222302,9952,6355,<not,0.001492252
64,64,170,pool_blis,18288444,437461,410398,10505,0.018804124
64,64,170,pthread_blis,16663946,57975,31712,1352,0.006353574
64,64,170,para_blis,24016165,54074,16511,33967,0.009328207
64,64,200,blis,2477324,10641,6595,<not,0.001576088
64,64,200,pool_blis,20294611,477132,448561,11349,0.020397507
64,64,200,pthread_blis,18655036,62982,32999,1020,0.007045189
64,64,200,para_blis,26169747,40395,11406,4143,0.009547659
64,64,220,blis,2681542,11308,6764,<not,0.001568495
64,64,220,pool_blis,22997066,508828,483498,13339,0.022220989
64,64,220,pthread_blis,20285511,66720,34523,2693,0.007702654
64,64,220,para_blis,28476177,52875,14246,22076,0.010726769
64,64,256,blis,2982397,11874,6602,<not,0.001641923
64,64,256,pool_blis,20625886,543312,521883,18847,0.024542173
64,64,256,pthread_blis,22746502,72755,36130,2545,0.007957069
